	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160
134 |	1	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	3	3	3	3
135 |	1	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	3	3	3	3
136 |	1	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	3	3	3	3
141 |	1	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	3	3	3	3
142 |	1	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	3	3	3	3	3	3	3	1	2	2	2	2	2	2	3	3	3	3
143 |	1	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	3	3	3	3	3	3	1	2	2	2	2	2	2	3	3	3	3
144 |	1	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	3	3	3	3	3	1	2	2	2	2	2	2	3	3	3	3
145 |	1	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	3	3	3	3	1	2	2	2	2	2	2	3	3	3	3
146 |	1	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	3	3	3	3
151 |	1	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	3	3	3	3
152 |	1	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	3	3	3	3
153 |	1	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	3	3	3	3
154 |	1	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	3	3	3	3
155 |	1	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	3	3	3	3
156 |	1	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	3	3	3	3
161 |	1	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	3	3	3	3
162 |	1	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	3	3	3	3
163 |	1	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	3	3	3	3
164 |	1	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	3	3	3	3
1 |	1	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	3	3	3	3
6 |	1	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	2	3	3	3
7 |	1	2	2	2	2	2	2	2	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	2	2	3	3
8 |	1	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	2	2	2	3
9 |	1	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	2	2	2	2
10 |	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	2	2	2	2
11 |	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	2	2	2	2
16 |	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	2	2	2	2
17 |	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	2	2	2	2
18 |	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	2	2	2	2
19 |	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	2	2	2	2
20 |	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	2	2	2	2
21 |	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	2	2	2	2
26 |	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	2	2	2	2
27 |	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	2	2	2	2
28 |	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	2	2	2	2
29 |	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	2	2	2	2
30 |	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	2	2	2	2
31 |	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	2	2	2	2
36 |	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	2	2	2	2
37 |	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	2	2	2	2
38 |	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	1	2	2	2	2	2	2	2	2	2	2
